BJCD,SGG_NAME,YEAR,SERVICE_BUSINESS_COUNT,TRANSPORT_BUSINESS_COUNT,MANUFACTURING_BUSINESS_COUNT,YTH_EMP_RT,INFECT_DIS_CT,TRAFFIC_DTH_CT,T_SUICIDE_RT_100K,CLIMATE_DMG_IMPACT,TRAFFIC_ACC_PER_100K,FIRE_ACC_PER_100K,FIRE_DTH_CT,FIRE_DMG,TEACHERS,UNIVERSITIES,UNIVERSITY_ADMISSION_RATE,KINDERGARTEN_TEACHERS,STUDENTS_PER_HIGH_CLASS,PRIVATE_ACADEMIES,MAX_TEMP,MIN_TEMP,AVG_WIND_SPD,MAX_GUST_SPD,MAX_GUST_DIR_DEG,TOTAL_RAIN,HOSPITAL_COUNT,WELFARE_FACILITY,PHC_CNT,DOCTORS,CLINIC,GEN_HOSP,BED_TOTAL,HIGH_RISK_DRINK_RT,WELFARE_RATIO,STRESS_AWARE_SOCIAL_PROT,SELF_HEALTH_AWARE_RT,GENDER_RATIO,FOREIGNERS,SELF_FINANCE,CMR,LAND_AREA,TFR,SINGLE_HOUSEHOLD_RATIO,COMMERCIAL_AREA,INDUSTRIAL_AREA,CAR_REGISTRATION_PER_CAPTICA,RENTAL_NATIONAL,RENTAL_PERMANENT,RENTAL_HAPPY,WATER_SUPPLY_RATE,HOUSE_CNT,SEWERAGE_SUPPLY_RATE,GREEN_RT,PARK,CULTURE,SPORTS_FACILITIES,YOUTH_NET_MOVE_RATE
26500,부산광역시 수영구,2023,9.100265428,7.028290081,356.98,51,148.41,1.72,33.4,0,437.8,84,0,11.1369528,589.62,0,82,88.82,20.92,169.61,35,-12.2,2.1,23.8,119.1,2099.2,3.44,0.57,0.57,241.24,4.411221293,1.72,2179.14,16.5,59.78,23.9,48,88.4,874.41,20,330,144.97,0.561,41.1,2.46,0.322083499,11.15626481,0,0,0,100,42071.88,100,25.49,16.62,3.44,0.57,1.1
26530,부산광역시 사상구,2023,9.220187727,7.536641233,3703.21,41,135.02,4.43,33.6,0,319.8,75,0,12.71760028,1041.24,1.48,85.1,109.89,19.42,84.76,35.8,-11.7,2.4,23.6,178.7,2090,3.45,1.97,0.49,200.07,4.028738805,0.99,3339.54,19.8,61.37,28.2,39.7,100.8,2693.51,19.1,320,203.02,0.6,38.7,1.16,2.833801406,10.59665973,449.9,2421.5,5.263622397,100,39859.66,100,57.67,18.23,2.96,0.99,0.4
26710,부산광역시 기장군,2023,8.936078511,6.900176633,969.62,36.2,137.64,2.8,22.6,0,314.4,105,0,14.06286471,1041.24,0,82,181.28,27.42,195.83,32.7,-11.5,1.9,21,184.1,2084,3.36,5.6,0.56,132.6,3.949704072,0.56,990.89,20.4,47.57,24.8,45.1,98.2,1362.4,26.6,330,1709.85,0.845,30.9,3.49,3.319987326,10.81979828,5680.67,53.71,6.533890577,100,39169.36,97.1,86.34,72.18,5.04,3.92,0.7
27110,대구광역시 중구,2023,10.05016596,6.893341904,2101.86,46.7,342.45,5.61,30.9,0,865.7,82,0,13.04487485,1469.73,0,73.9,84.21,22.44,314.38,37.4,-15.8,1.6,17.8,157.2,1537,12.35,1.12,1.12,1349.59,5.728540126,2.25,3724.29,11.6,49,24.3,60.9,91.8,980.19,28.6,550,188.63,0.824,43.4,39.34,0,11.15626481,560.27,0,0,100,37897.47,100,7.9,21.33,10.11,0,14.8
27140,대구광역시 동구,2023,8.898745316,7.514450926,493.56,41.9,159.85,4.67,27.7,0,462.9,52,0.58,12.30683846,829.9,0,72.1,126.6,21.88,133.02,37.9,-14.1,1.2,15.1,149.5,1381,2.04,2.33,0.29,190.19,4.287166354,0.58,1216.99,14.1,61.37,25,47.5,96,564.16,17.3,400,617.54,0.727,35.5,3.19,0.609765572,10.81979828,1819.36,606.74,5.850879766,100,40043.99,99.2,82.62,32.09,3.79,0,2.1
27170,대구광역시 서구,2023,9.070236571,7.279470548,2091.56,40.1,163.33,4.27,35.4,0,618,77,1.22,16.23015546,750.21,0,77.4,52.41,22.18,81.66,37.2,-15.6,1.8,18.6,20.7,1596.5,4.27,0.61,0.61,182.83,4.338205355,0.61,2688.8,13.2,60.26,22.1,41.9,98.7,1457.75,13.9,330,252.91,0.474,39.1,4.81,2.783157674,10.81979828,0,0,3.233961462,100,34686.27,100,24.93,24.99,5.48,0,3.5
27200,대구광역시 남구,2023,9.144161039,6.948254021,622.9,42.8,533.81,1.44,40.9,0,354.2,48,1.44,12.10234247,1311.19,1.44,77.4,89.81,22.22,74.72,37.5,-15.2,1.5,17.2,109.1,1504.8,3.59,0,0.72,689.72,4.468319003,1.44,3385.37,16.7,57.86,25.4,45.9,91.5,1430.45,10.6,390,116.39,0.563,47.3,5.4,0,10.59665973,4.31,0,3.115735066,100,32433.35,100,47.5,27.3,5.75,1.44,-1.7
27230,대구광역시 북구,2023,8.99222665,7.325669244,2165.03,34.9,141.79,3.34,27.6,0,444.4,53,0.48,12.62887306,1266.85,0.95,86.1,138.22,22,161.33,37.6,-16.1,1.4,16.9,293.7,1477.5,5,0.71,0.24,190.17,4.186923744,0.24,1800.42,16,62.68,25.5,39.8,98.5,1386.24,17.7,320,307.66,0.698,35.7,1.99,1.350667183,10.81979828,1755.38,443.73,6.188079301,100,36891.6,99.8,69.45,35.51,3.34,0.24,-4.3
27260,대구광역시 수성구,2023,8.907893839,6.771958465,240.59,24.8,109.25,2.46,26.2,0,466.5,30,0.49,10.97131756,1106.47,0.25,69.1,118.58,22.36,282.08,37.9,-14.1,1.2,15.1,149.5,1381,2.95,0.49,0.25,186.58,4.597138014,0.25,1104.26,11,59.41,25.6,55.9,93,418.33,28.6,240,268.33,0.569,28.8,1.2,0,10.81979828,0,240.1,0,100,35146.6,99.6,72.6,31.92,4.66,1.47,-4.9
27290,대구광역시 달서구,2023,8.840302251,7.436039609,1284.81,38.6,188.71,2.46,26.4,0,440.1,46,0.38,13.21280427,1247.3,0.57,71.7,124.1,22.2,207.66,37.2,-15.6,1.8,18.6,20.7,1596.5,3.98,0.76,0.19,266.78,4.367800927,0.95,1680.24,13.9,64.88,19.8,49.5,96.3,2158.85,21.1,340,145.51,0.684,33.6,0.88,1.627277831,11.00211651,209.75,1374.81,4.360547603,100,35791.36,100,44.32,35.81,3.03,0.57,-3.9
27710,대구광역시 달성군,2023,8.677238464,7.343374481,1907.02,40.8,163.31,4.58,19,0,328.5,83,0.38,13.16921379,1172.91,0.38,82.1,196.88,24.03,174.75,37.7,-12.9,1.7,16.7,326.5,1638.5,2.67,3.05,0.38,90.81,3.89345162,0,1163.75,12.8,39.55,26.1,49.1,103,2546.13,29.3,410,1663.97,1.025,29,1.97,3.394843908,11.00211651,2506.83,68.68,5.9666338,100,40147.43,92.4,88.7,49.6,3.05,3.43,-0.6
27720,대구광역시 군위군,2023,8.763371787,6.837246974,1383.33,41.2,26.1,30.45,31.6,17.63388868,287.1,183,4.35,13.68504305,874.37,0,91.3,60.9,18.31,30.45,36.8,-18.3,1.4,19.25,208.8,1616,0,0,4.35,73.95,3.577947893,0,43.5,15.8,16.03,18,52.8,107.1,2292.5,7.4,160,18100.75,1.082,35.4,137.12,0,11.15626481,1287.63,0,0,86.3,48325.21,50,84.1,47.85,26.1,30.45,-9.7
28110,인천광역시 중구,2023,9.150907727,8.337185755,434.71,49.5,436.59,4.4,33.6,0,41.5,111,0.63,13.68566146,1318.59,0,71.4,121.42,20.89,126.45,34.4,-16.1,1.8,20.2,256.9,1230.5,1.26,2.52,0.63,356.07,3.807550984,0.63,1348.15,16.6,42.02,27.1,39,107.5,3000.79,39.5,500,1009.07,0.764,41.1,24.93,3.980055416,11.00211651,1265.11,0,6.81003219,99.8,37758.4,92.2,77.4,6.29,11.32,0,8.6
28140,인천광역시 동구,2023,9.112464002,7.98090274,2837.83,44.1,191.65,8.41,35.6,0,1030.6,35,0,14.93134621,1131.43,1.68,61.9,109.28,18.46,72.29,36,-17,1.4,14.9,222,1359.2,0,8.41,1.68,200.06,4.294424174,3.36,1148.25,20.7,37.73,28.3,39.8,100.4,1607.21,13,390,158.03,0.775,33,12.93,4.68527443,10.81979828,0,0,0,100,46471.2,99.8,11.96,36.99,11.77,5.04,5.1
28177,인천광역시 미추홀구,2023,8.79808023,7.333075301,608.87,48.4,232.27,0.74,37.7,0,29.1,28,0.25,11.62862135,978.83,0.49,64.1,63.3,20.24,96.31,36.9,-16.2,1.2,15,235.4,1438.5,2.96,1.97,0.49,162.32,4.019621016,0.49,1584.01,19.7,64.31,28,46.6,101.2,2855.95,14.2,400,127.59,0.659,36.8,1.98,0.875468737,10.59665973,3.94,0,6.031358111,100,38753.19,100,17.8,27.59,4.43,0.99,-0.2
28185,인천광역시 연수구,2023,8.88522777,6.730254086,350.65,38.7,96.58,4.33,20.7,0,341,28,0.25,11.67689252,1286.14,0.25,74.3,131.75,24.02,218.14,36.2,-15.9,2.2,19.4,260.2,1403.5,1.02,1.78,0.25,132.77,4.133725519,0.51,523.17,13.8,57.25,27.9,47.8,98.4,4285.76,30.9,340,319.81,0.734,26.1,3.24,1.806648082,11.00211651,0,421.49,0,100,34024.86,99.6,46.6,26.25,5.1,0.76,1.2
28200,인천광역시 남동구,2023,8.913978068,7.181698403,1771.68,44.6,254.87,1.22,29,0,243.9,39,0.61,13.51907362,885.43,0,79,116.57,24.9,162.67,36.9,-16.2,1.2,15,235.4,1438.5,2.44,2.84,0.2,257.3,4.332573751,0.2,1587.28,17.8,64.73,27.6,44.7,98.6,2474.74,19.6,360,145.81,0.592,33.3,0.83,1.658228077,11.00211651,3094.54,388.7,6.250457751,100,38582.9,99.2,49.84,32.49,2.44,1.22,-4.1
28237,인천광역시 부평구,2023,8.825972641,6.889082014,773.06,50.1,132.76,2.83,31.9,0,270.6,29,0,13.3319013,801.19,0,75.4,86.82,22,136.6,36.9,-16.2,1.2,15,235.4,1438.5,1.42,2.63,0.2,202.57,4.219360636,0.4,864.33,17.1,64.63,25.3,39.5,97,3129.29,16.9,410,98.15,0.637,31.5,0.82,0.924258902,11.00211651,581.01,635.85,2.606386547,100,37231.1,100,38.22,26.31,2.63,2.63,1.9
28245,인천광역시 계양구,2023,8.792185083,7.369373852,681.85,47.1,148.07,3.21,28.3,0,238.3,46,1.43,11.81551327,885.94,0.71,81.1,77.43,23.37,130.59,36,-16.8,1.4,14.7,235.5,1383,2.5,5.35,0.36,177.69,4.138839802,0.71,1548.89,15.4,63.14,24.4,49,99,1268.79,16.6,340,542.7,0.55,30.2,1.12,1.134622726,11.40757606,660.8,0,0,99.9,39508.54,100,68.62,38.53,4.64,2.5,-4.9
28260,인천광역시 서구,2023,8.764762393,7.140048841,1510.67,43.9,169.45,2.4,23.5,0,253.1,46,0.8,13.87489749,897.4,0,76.4,117.08,25.99,167.05,35.2,-17.8,1.6,14.8,208.6,1279.8,1.76,2.88,0.16,147.51,3.886294857,0.8,1094.4,14.4,56.47,28.2,58.6,101.5,2281.86,32,440,674.29,0.82,28,1.25,1.83736998,10.81979828,1081.27,87.77,6.071014826,99.9,36556.11,99.1,52.49,37,2.4,0.8,7.4
28710,인천광역시 강화군,2023,9.094008782,7.265345804,979.64,41.4,191.29,5.8,23.7,0,882.5,190,1.45,16.04423416,1140.5,1.45,71.6,69.56,19.73,57.97,35,-17.6,2.4,23.1,235.9,1270.7,1.45,1.45,1.45,105.79,3.447762851,1.45,1536.12,19.5,24.85,20.9,46.2,100.4,1491.2,12.3,260,9516.7,1.043,31.5,13.69,3.597860056,11.28979441,0,0,4.07702884,81,45121.37,39.2,83.06,21.74,17.39,8.7,-4.9
28720,인천광역시 옹진군,2023,9.189766167,6.512235551,387.69,42.7,191.39,44.17,21.3,0,775.4,157,0,13.14132371,1182.71,0,96.2,53.98,11,24.54,32.9,-12.8,3.1,24.7,227.7,938.2,4.91,0,0,176.67,2.754933787,0,422.04,23,15.21,25.7,43.7,133.3,1943.37,8.7,490,10384.26,0.884,47.7,0,3.012589391,11.15626481,441.67,549.64,0,38.6,42773.72,60.8,0,0,19.63,0,-3.1
29110,광주광역시 동구,2023,9.498787652,6.863218058,793.09,40.9,634.47,4.67,37.8,0,452.5,61,0,13.0856118,1676.68,2.8,85.9,111.97,23.23,269.65,32.85,-16.8,1.7,23.05,129.2,1919,4.67,1.87,0.93,975.03,4.743452774,0.93,5783.94,7.7,48.62,20.2,56.5,97.2,1602.04,15.6,430,860.27,0.775,43.6,16.06,0.122217633,10.81979828,246.32,0,5.510683045,100,41967.42,99.9,78.36,49.45,20.53,2.8,3.7
29140,광주광역시 서구,2023,9.1906304,6.879880358,418.68,44.5,114.44,2.11,30.2,0,614.8,56,0.35,13.22826253,911.3,0,85.8,128.88,23.53,254.59,35,-14.9,1.3,17.3,191.7,1937,7.39,2.11,0.35,247.54,4.590462557,1.41,2114.5,19.9,59.54,25.8,48.5,95.8,818.69,17,350,339.1,0.588,38.5,2.45,1.388791241,10.81979828,1054.61,498.61,3.385068,100,38433.26,99.3,57.62,37.33,5.99,0.35,-2.3
29155,광주광역시 남구,2023,8.830076528,6.765846033,284.29,32,108.75,0.48,19.5,0,350.1,40,0,11.71437287,1497.76,1.91,78.5,159.79,21.92,304.32,36.5,-12.75,1.15,14.1,127.35,1963.5,5.25,0,0.48,248.04,4.303794786,1.91,2925.41,14,59.11,20.8,56.7,91.8,754.13,14,310,610.08,0.694,33.1,1.02,1.684545385,10.81979828,2559.55,119.25,6.673171538,100,40344.68,99,72.88,46.27,8.59,0,-4.1
29170,광주광역시 북구,2023,8.90774904,7.187362336,636.02,39.1,133.51,3.56,29.9,0,499.2,41,0.95,12.8112302,1413.38,1.42,80.6,123.08,23.51,213.67,35.6,-15.1,1.2,14.7,318.5,1928.5,5.45,0.24,0.24,181.18,4.196449785,1.42,2591.99,11.9,66.19,28.4,55.2,98,1229.36,13.3,360,658.08,0.708,37.8,1.49,1.261297871,10.81979828,1536.94,1686.81,0,99.8,40238.28,98.9,74.57,40.08,5.22,0.71,-2.3
29200,광주광역시 광산구,2023,8.917177977,7.722075299,1359.58,40.1,175.68,5.29,23.9,0,479.4,64,0.25,12.85065439,1374.7,1.01,81.5,147.45,26.11,236.17,36.8,-17.7,1.7,12.2,75.9,2139,4.28,1.01,0.25,189.29,4.042349267,1.76,2496.59,14.3,58.34,23.1,43.9,101.8,3665.11,20.6,390,757.42,0.774,33,1.37,2.453587967,10.81979828,2433.83,513.43,5.998365679,100,38353.74,98.5,77.56,54.95,2.27,0.76,-1.9
30110,대전광역시 동구,2023,8.92547699,7.258686761,979.65,34.9,103.39,3.22,29.4,0,522.5,72,0.92,12.97002061,1338.98,1.84,70.3,82.25,19.63,108.44,36.2,-18.8,1.2,14.5,180.4,1600.5,1.38,2.76,0.46,144.74,4.335458999,0.46,1535.65,17.9,61.03,29.9,59.6,101.4,2919.2,11.1,330,910.27,0.825,43.8,3.25,0.717839793,10.81979828,1438.23,1723.58,0,100,37612.35,99.4,87.71,44.57,5.51,1.38,-0.6
30140,대전광역시 중구,2023,9.016262783,7.419734237,447.47,43.7,320.71,3.14,28.1,0,492.3,66,0,12.1014694,1312.84,0.45,75.4,120.49,19.93,146.92,36,-18.6,1.5,19.2,272.9,1806,1.79,1.79,0.45,485.99,4.351438553,0.9,2573.28,13.6,61.65,31.9,54.5,96.5,713.53,12.6,280,309.96,0.645,36.9,3.74,0,10.81979828,0,474.79,3.986202404,100,36987.14,99.6,74.29,42.1,2.24,0.9,-3.4
30170,대전광역시 서구,2023,9.021831312,6.940222469,290.34,46.8,168.09,5.17,23.8,0,523.4,58,1.08,11.7393714,1230,0.65,81.7,138.39,23,199.3,35.5,-18,1.2,15.9,236.6,1894.5,4.73,1.08,0.22,330.37,4.579031528,0.65,1508.28,13.6,64.06,25.1,69.2,96.4,1073.96,16.8,380,272.26,0.723,39.3,1.04,0.357674444,10.81979828,375.78,669.56,4.049870072,100,33632.49,99.3,69.4,26.9,3.23,0,-0.5
30200,대전광역시 유성구,2023,8.992399513,6.578639914,635.42,40.2,94.59,3.82,24.4,0,482.8,76,0.55,14.42260138,1697.45,1.36,75.5,164.37,21.75,165.74,35,-17.5,0.9,12.6,200.2,1983,3.54,2.18,0.27,160.01,4.11038194,0.27,1183.33,16.9,58.89,28,55,102.6,2107.16,28.7,430,482.49,0.895,39.4,2.04,1.805004696,10.81979828,2715.32,70.87,5.773215249,100,35113.19,94.3,85.56,53.16,5.18,2.18,5.2
30230,대전광역시 대덕구,2023,9.073274741,7.778362217,2055.31,46.3,115.98,5.3,31.7,0,564.6,98,0.59,18.46483884,1222.23,1.18,75.5,130.7,20.95,125.99,36.1,-18.7,1.5,16.8,226.6,1703.2,2.35,0,0.59,159.55,4.167904765,1.18,1303.48,20.2,59.23,30.6,51.6,103.3,1600.21,14.4,310,385.04,0.833,36.9,1.68,3.451890496,11.00211651,83.01,876.05,5.166327642,100,38040.54,98.6,72.04,51.81,6.48,1.18,-3.5
31110,울산광역시 중구,2023,8.832656273,6.93349125,518.05,37.1,195.05,2.88,35.1,0,296.6,48,0.48,11.7193724,911.02,0,84.9,94.89,23.02,214.22,34.9,-13.6,2.2,19.7,163.7,1642.9,2.4,0.96,0.48,137.54,3.983785372,0.96,1054.31,17.7,54.77,30.9,46.6,102.4,826.67,16.9,350,265.97,0.655,31.6,3.51,0.470003629,10.81979828,352.71,0,0,100,34675.66,99.8,61.59,53.67,3.83,1.92,-0.3
31140,울산광역시 남구,2023,9.143475948,7.186030748,598.57,41,113.92,2.6,35.4,0,372,63,0.98,14.97614188,1327.34,0.33,79,97.32,22.45,325.16,35.3,-12.7,2.1,21,108.7,1526.5,6.51,0.98,0.33,229.79,4.537319519,0.98,2110.78,16.5,56.87,26.4,44.6,104.1,1413.26,26.5,420,261.69,0.731,34.1,2.74,3.460095023,10.81979828,0,448.52,4.191168747,100,36588.64,99.8,37.52,44.27,3.25,0.65,-1.7
31170,울산광역시 동구,2023,8.625047994,6.280770301,421.57,40.9,252.81,2.63,33.6,0,286.3,50,1.31,11.36457115,1164.91,0.66,72.1,96.53,23.15,183.21,32.8,-12.2,2.9,19.2,196.8,1712,0,2.63,0.66,321.1,4.051263073,0,1262.09,17.4,53.2,24.5,45.5,109,4844.14,19.2,380,198.31,0.79,31.2,3.43,3.474757585,10.59665973,777.48,646.15,0,100,37393.87,99.9,60.57,44,3.28,0.66,0
31200,울산광역시 북구,2023,8.718545836,6.914840122,977.47,36.6,107.17,3.23,28.5,0,340.5,55,1.85,12.86429841,1210.29,0,75.5,137.66,23.3,224.5,33.15,-13.5,2,18.85,185.6,1678,1.85,2.31,0.46,85.46,3.586569835,0.92,933.12,15.6,51.55,22.9,41.4,107.4,1200.13,24.5,430,782.53,0.93,25,2.28,3.200304439,11.00211651,2184.53,0,6.08221891,100,36724.92,99.3,78.92,48.04,5.54,4.16,-1.4
31710,울산광역시 울주군,2023,8.801197007,7.417550372,1659.84,31.4,167.13,6.85,24.5,0,332.9,139,0.91,15.77043566,1202.3,0.91,79.6,94.98,22.76,184.93,34.15,-12.32,2.75,25.12,141.1,1828.75,2.28,2.28,0.46,78.08,3.637322967,0.46,1437.92,18.8,28.36,24.1,47.5,107.3,3460.32,32.5,350,4384.99,1.005,30.7,3.85,4.346140356,11.00211651,1266.68,12.33,0,96.3,38662.17,97.3,84.9,81.28,6.85,6.39,-4.5
36110,세종특별자치시,2023,8.777515372,6.500358306,483.8,32.1,107.37,3.36,20,15.65042545,301.7,57,0,13.52520767,1743.74,0.78,78.6,273.46,22.92,266.22,36.38,-20.62,1.27,16.58,185.22,1962.38,0.78,3.88,0.26,135.57,4.098502572,0.52,554.94,11.6,29.22,25.8,49.8,99.2,1496.93,57.2,440,1725.37,0.971,33,3.85,2.088153482,10.81979828,1731.07,77.1,6.571638979,99.4,39724.47,97.8,68.69,90.03,6.73,4.4,1.6
41110,경기도 수원시,2023,8.881830749,6.874849783,406.35,41.7,193.19,2.51,22.4,0,396.2,33,0.25,12.81465143,1142.86,0.33,68.4,109.75,24.04,193.11,34.9,-16.7,1.9,16.3,223.3,1409.4,2.67,2,0.33,244.73,4.235120483,0.42,1068.11,15.1,44.29,27.1,44.6,101.2,3021.41,46,460,191.94,0.677,35.6,0.44,0.254642218,10.81979828,793.4,164.96,5.799849943,100,34114.65,99.9,53.88,34.75,3.68,1.42,2
41130,경기도 성남시,2023,9.008103005,6.89668422,591.79,46.2,135.91,2.17,24.1,0,417.3,50,0.11,12.70108475,1002.99,0.33,60.8,91.66,23.39,224.08,35.8,-17.1,1.4,16.2,315.2,1298,1.96,2.07,0.33,360.75,4.608962984,0.65,1151.73,12.7,36.57,30.1,43.9,98,1763.42,59.6,410,328.57,0.672,34.5,0.62,0.19062036,10.59665973,1594.35,549.28,5.676205707,100,30561.67,99.5,73.04,31.42,3.15,0.54,0.4
41150,경기도 의정부시,2023,8.779318966,6.91173734,343.38,46.2,246.87,2.59,28.8,0,329.4,42,0.65,12.74981427,895.49,0.22,73.5,92.85,23.01,165.44,35.1,-19.3,1.1,13.2,316,1456,2.59,4.74,0.22,226.4,4.167440117,1.08,1313.19,17.4,52.62,26.5,46.4,96.7,1232.84,22.6,360,161.35,0.703,32.3,0.7,0.165514438,10.59665973,1600.99,306.32,6.285532437,99.3,36963.85,99.8,77.53,46.53,2.15,0.65,-0.4
41170,경기도 안양시,2023,9.080593808,7.26335064,868.43,45.3,206.92,3.3,18,0,231.9,36,0.18,11.67991331,1000.26,0.73,67.5,84.82,23.24,190.76,35.8,-17.2,1.1,17.8,263.3,1381,2.39,1.84,0.37,225.28,4.339119134,0.37,832.63,13.4,45.18,27.6,46.7,97.5,1184.59,39.6,410,163.77,0.811,27.3,0.75,0.737164066,10.59665973,364.81,89.78,1.688249093,100,33638.23,100,64.8,33.42,2.94,1.65,-0.8
41190,경기도 부천시,2023,8.919065185,7.2126189,1545.19,48.4,211.16,2.56,26.5,0,445.9,44,0.13,12.72708033,925.04,0.51,71.8,97.95,23.08,172.19,34.6,-18.4,0.8,12.1,304.6,1427.5,2.56,1.15,0.38,231.29,4.269977131,0.64,1412.24,16,51.22,28.7,49.9,97.7,3383.22,31.1,350,118.21,0.634,30.4,0.57,0.548121409,10.59665973,693.23,435.27,5.432411101,100,36217.77,99.9,34.69,35.13,3.85,0.77,-1.7
41210,경기도 광명시,2023,8.811544972,7.106138815,726.27,42.1,125.63,2.5,20.9,0,373.7,52,0,13.09862301,999.65,0,72.9,94.58,23.25,201.29,36.7,-16.9,1.5,15.6,287.7,1404.2,1.78,2.86,0.36,236.98,4.402564286,0.71,897.23,9.6,43.68,25,47.1,96.4,1044.62,36,380,238.05,0.793,25.6,2.21,0.636576829,10.59665973,2040.71,1174.89,0,99.9,35661.7,98.7,69.38,53.18,3.57,2.14,-2.6
41220,경기도 평택시,2023,8.836339047,7.195134806,903.35,49.1,167.68,6.6,28.4,0,588.6,78,0.17,14.50477947,1003.52,0.34,74.9,135.87,26.55,143.99,36.8,-16.6,1.6,16.8,227.8,1202.5,2.03,3.38,0.34,128.93,3.94661765,0.68,813,19.4,35.83,29.4,41.5,110.7,4876.64,45.8,540,1915.16,0.92,36.7,1.95,2.318458442,11.00211651,1521.77,125.88,6.898351199,99.9,42294.2,92.9,49.36,77.32,2.88,4.06,4.4
41250,경기도 동두천시,2023,8.89812924,7.145290768,643.15,43.8,101.55,5.64,34.7,0,354.3,86,0,13.34680663,1061.77,1.13,70.6,51.9,21.86,110.58,34.3,-20.3,1.1,15.6,276.3,1412.7,1.13,3.39,1.13,126.37,3.879293181,0,2335.66,21.9,41.75,27.8,49.1,99.5,4274.14,13.9,360,961.34,0.661,37.1,15.6,2.990719732,10.81979828,1741.02,0,5.684837479,98.4,44350.42,99.7,75.51,63.19,7.9,5.64,-6.7
41270,경기도 안산시,2023,9.011657699,7.35813639,1778.46,50.1,227.07,3.02,32.9,0,593.2,65,0.95,14.48882194,1031.93,0.64,71.9,86.76,22.34,144.92,34,-15.7,1.9,22.6,238.1,1193.7,2.86,5.72,0.32,201.33,4.055776969,0.64,1539.79,21.8,45.93,30.5,43.8,105,8298.16,37.2,380,880.17,0.754,34.8,0.74,1.652497402,10.81979828,714.28,93.44,0,99.9,36101.4,98.5,70.58,54.03,4.77,5.56,-3.3
41280,경기도 고양시,2023,8.979400256,6.966260008,681.92,43.5,177.6,2.42,23.4,0,335.2,34,0.28,14.15722667,919.71,0.19,68.8,106.71,23.49,200.48,33.8,-19.2,1.1,14.9,266.5,892,0.84,6.79,0.09,72.75,3.324676244,0.09,1223.55,15.9,48.26,27.2,50.5,95.2,1181.5,32.7,340,403.48,0.695,29.8,0.64,0.009950331,10.59665973,1779.78,340.03,6.330469289,99.8,32765.72,96.9,74.19,39.82,3.81,2.23,-0.3
41290,경기도 과천시,2023,8.814790941,6.602316485,160.49,37.6,54.32,2.47,16.4,0,186.4,58,0,14.30810493,916.05,0,59.5,101.23,20.98,122.22,34.6,-18.8,1.2,20.1,326.6,1478.5,0,6.17,1.23,81.48,4.138839802,0,0,9.4,28.55,22.8,57.7,96.1,270.37,45.3,390,320.99,1.016,18,3.6,0,10.59665973,0,0,6.290216373,99,29676.54,98.8,86.79,93.83,17.28,3.7,2.5
41310,경기도 구리시,2023,9.042839642,7.285575086,506.17,40.6,132.02,4.28,26.2,0,375.2,56,0,12.86173805,834.88,0,74.4,91.93,23.95,207.92,35.8,-17.3,1.5,16.8,231.9,1480.5,4.28,4.28,0.53,286.49,4.460375601,0.53,1449.01,16.2,43.29,27.6,42.8,97.9,823.65,28.4,350,301.45,0.68,29,2.21,0,10.59665973,623.22,203.11,5.35465044,100,32682.14,99.6,75.5,56.66,3.74,0.53,-1.4
41360,경기도 남양주시,2023,8.81690215,7.015577762,949.38,45.4,157.59,2.87,27.2,0,265.2,52,0.41,15.01659894,971.23,0.14,75.9,115.53,26.77,173.3,36.6,-19.1,1.2,16.3,216,1677,2.19,0.96,0.27,112.94,3.950089206,0.27,843.96,17.1,46.7,29.5,53.9,98.4,1162.83,30.6,320,1022.17,0.754,25.1,0.53,0.104360015,10.59665973,2643.44,0,6.161903282,97.9,35941.36,96.9,79.55,45.34,4.23,2.73,-1.3
41370,경기도 오산시,2023,8.740114318,7.281502656,583.05,49.3,197.69,2.61,29.7,0,434.6,56,0.44,12.54064816,1210.51,0.87,76.1,154.58,27.64,148.05,36.5,-16.6,1,14.4,291.5,1359,3.48,3.48,0.44,119.74,3.815732345,0.87,991.48,13.1,45.05,27.7,43.7,108.9,4137.93,33.9,450,744.59,0.69,36.7,2.05,1.757857918,10.81979828,3937.19,113.21,7.203636149,100,37462.55,99,64.99,50.51,5.23,1.31,-0.1
41390,경기도 시흥시,2023,8.97270989,7.385751879,3005.49,43,153.55,4.43,27.6,0,418.9,61,0,13.96457066,1060.77,0.38,73.9,119.1,26.09,185.49,36.5,-16.7,1.7,17.4,225.4,1412.5,1.35,3.27,0.19,127.38,4.032646448,0.58,985.54,16.1,42.55,25,48.4,109.2,7155.46,40,450,463.14,0.827,32.1,0.71,1.702928256,10.81979828,1471.19,435.05,6.201684953,99.9,37450.53,96.5,71.66,68.69,3.08,2.89,1.3
41410,경기도 군포시,2023,8.827658738,7.337965031,1402.6,47.7,128.62,1.91,21.3,0,186.8,49,0.38,14.21755433,931.75,0.38,71.5,80.77,23.24,166.9,36.5,-16.6,1.2,19.1,270.7,1552,1.15,4.98,0.38,159.25,4.013857311,0.77,760.25,15,47.77,25.6,47.6,98.4,2212.62,32.7,390,164.22,0.808,29.8,1,1.570697084,10.59665973,760.25,1393.8,5.21900356,100,35319.97,99.8,68.3,56.66,3.45,0.77,-2.6
